File,Start Line,End Line,Api,Type,Tips
model.py,389,389,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model.py,389,389,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model.py,389,389,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model.py,389,389,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model.py,389,389,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model.py,389,389,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model.py,389,389,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model.py,389,389,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model.py,389,389,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model.py,389,389,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model.py,390,390,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model.py,390,390,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model.py,390,390,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model.py,390,390,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model.py,390,390,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model.py,390,390,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model.py,390,390,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model.py,390,390,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model.py,390,390,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model.py,390,390,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model.py,390,390,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model.py,390,390,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model.py,405,405,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model.py,405,405,torch.cosine_similarity,SUPPORTED,"""torch.cosine_similarity"" has no corresponding api in MindSpore, will be converted to adapted api ""x2ms_adapter.cosine_similarity"" by x2mindspore."
model.py,405,405,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model.py,405,405,torch.cosine_similarity,SUPPORTED,"""torch.cosine_similarity"" has no corresponding api in MindSpore, will be converted to adapted api ""x2ms_adapter.cosine_similarity"" by x2mindspore."
model.py,405,405,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model.py,405,405,torch.cosine_similarity,SUPPORTED,"""torch.cosine_similarity"" has no corresponding api in MindSpore, will be converted to adapted api ""x2ms_adapter.cosine_similarity"" by x2mindspore."
model.py,405,405,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model.py,405,405,torch.cosine_similarity,SUPPORTED,"""torch.cosine_similarity"" has no corresponding api in MindSpore, will be converted to adapted api ""x2ms_adapter.cosine_similarity"" by x2mindspore."
model.py,405,405,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model.py,405,405,torch.cosine_similarity,SUPPORTED,"""torch.cosine_similarity"" has no corresponding api in MindSpore, will be converted to adapted api ""x2ms_adapter.cosine_similarity"" by x2mindspore."
model.py,405,405,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model.py,405,405,torch.cosine_similarity,SUPPORTED,"""torch.cosine_similarity"" has no corresponding api in MindSpore, will be converted to adapted api ""x2ms_adapter.cosine_similarity"" by x2mindspore."
model.py,405,405,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model.py,405,405,torch.cosine_similarity,SUPPORTED,"""torch.cosine_similarity"" has no corresponding api in MindSpore, will be converted to adapted api ""x2ms_adapter.cosine_similarity"" by x2mindspore."
model.py,406,406,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model.py,406,406,torch.cosine_similarity,SUPPORTED,"""torch.cosine_similarity"" has no corresponding api in MindSpore, will be converted to adapted api ""x2ms_adapter.cosine_similarity"" by x2mindspore."
model.py,406,406,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model.py,406,406,torch.cosine_similarity,SUPPORTED,"""torch.cosine_similarity"" has no corresponding api in MindSpore, will be converted to adapted api ""x2ms_adapter.cosine_similarity"" by x2mindspore."
model.py,406,406,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model.py,406,406,torch.cosine_similarity,SUPPORTED,"""torch.cosine_similarity"" has no corresponding api in MindSpore, will be converted to adapted api ""x2ms_adapter.cosine_similarity"" by x2mindspore."
model.py,406,406,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model.py,406,406,torch.cosine_similarity,SUPPORTED,"""torch.cosine_similarity"" has no corresponding api in MindSpore, will be converted to adapted api ""x2ms_adapter.cosine_similarity"" by x2mindspore."
model.py,406,406,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model.py,406,406,torch.cosine_similarity,SUPPORTED,"""torch.cosine_similarity"" has no corresponding api in MindSpore, will be converted to adapted api ""x2ms_adapter.cosine_similarity"" by x2mindspore."
model.py,406,406,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model.py,406,406,torch.cosine_similarity,SUPPORTED,"""torch.cosine_similarity"" has no corresponding api in MindSpore, will be converted to adapted api ""x2ms_adapter.cosine_similarity"" by x2mindspore."
model.py,406,406,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model.py,406,406,torch.cosine_similarity,SUPPORTED,"""torch.cosine_similarity"" has no corresponding api in MindSpore, will be converted to adapted api ""x2ms_adapter.cosine_similarity"" by x2mindspore."
model.py,407,407,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model.py,407,407,torch.cosine_similarity,SUPPORTED,"""torch.cosine_similarity"" has no corresponding api in MindSpore, will be converted to adapted api ""x2ms_adapter.cosine_similarity"" by x2mindspore."
model.py,407,407,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model.py,407,407,torch.cosine_similarity,SUPPORTED,"""torch.cosine_similarity"" has no corresponding api in MindSpore, will be converted to adapted api ""x2ms_adapter.cosine_similarity"" by x2mindspore."
model.py,407,407,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model.py,407,407,torch.cosine_similarity,SUPPORTED,"""torch.cosine_similarity"" has no corresponding api in MindSpore, will be converted to adapted api ""x2ms_adapter.cosine_similarity"" by x2mindspore."
model.py,407,407,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model.py,407,407,torch.cosine_similarity,SUPPORTED,"""torch.cosine_similarity"" has no corresponding api in MindSpore, will be converted to adapted api ""x2ms_adapter.cosine_similarity"" by x2mindspore."
model.py,407,407,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model.py,407,407,torch.cosine_similarity,SUPPORTED,"""torch.cosine_similarity"" has no corresponding api in MindSpore, will be converted to adapted api ""x2ms_adapter.cosine_similarity"" by x2mindspore."
model.py,407,407,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model.py,407,407,torch.cosine_similarity,SUPPORTED,"""torch.cosine_similarity"" has no corresponding api in MindSpore, will be converted to adapted api ""x2ms_adapter.cosine_similarity"" by x2mindspore."
model.py,407,407,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model.py,407,407,torch.cosine_similarity,SUPPORTED,"""torch.cosine_similarity"" has no corresponding api in MindSpore, will be converted to adapted api ""x2ms_adapter.cosine_similarity"" by x2mindspore."
model.py,408,408,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model.py,408,408,torch.cosine_similarity,SUPPORTED,"""torch.cosine_similarity"" has no corresponding api in MindSpore, will be converted to adapted api ""x2ms_adapter.cosine_similarity"" by x2mindspore."
model.py,408,408,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model.py,408,408,torch.cosine_similarity,SUPPORTED,"""torch.cosine_similarity"" has no corresponding api in MindSpore, will be converted to adapted api ""x2ms_adapter.cosine_similarity"" by x2mindspore."
model.py,408,408,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model.py,408,408,torch.cosine_similarity,SUPPORTED,"""torch.cosine_similarity"" has no corresponding api in MindSpore, will be converted to adapted api ""x2ms_adapter.cosine_similarity"" by x2mindspore."
model.py,408,408,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model.py,408,408,torch.cosine_similarity,SUPPORTED,"""torch.cosine_similarity"" has no corresponding api in MindSpore, will be converted to adapted api ""x2ms_adapter.cosine_similarity"" by x2mindspore."
model.py,408,408,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model.py,408,408,torch.cosine_similarity,SUPPORTED,"""torch.cosine_similarity"" has no corresponding api in MindSpore, will be converted to adapted api ""x2ms_adapter.cosine_similarity"" by x2mindspore."
model.py,408,408,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model.py,408,408,torch.cosine_similarity,SUPPORTED,"""torch.cosine_similarity"" has no corresponding api in MindSpore, will be converted to adapted api ""x2ms_adapter.cosine_similarity"" by x2mindspore."
model.py,408,408,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model.py,408,408,torch.cosine_similarity,SUPPORTED,"""torch.cosine_similarity"" has no corresponding api in MindSpore, will be converted to adapted api ""x2ms_adapter.cosine_similarity"" by x2mindspore."
model.py,409,409,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model.py,409,409,torch.cosine_similarity,SUPPORTED,"""torch.cosine_similarity"" has no corresponding api in MindSpore, will be converted to adapted api ""x2ms_adapter.cosine_similarity"" by x2mindspore."
model.py,409,409,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model.py,409,409,torch.cosine_similarity,SUPPORTED,"""torch.cosine_similarity"" has no corresponding api in MindSpore, will be converted to adapted api ""x2ms_adapter.cosine_similarity"" by x2mindspore."
model.py,409,409,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model.py,409,409,torch.cosine_similarity,SUPPORTED,"""torch.cosine_similarity"" has no corresponding api in MindSpore, will be converted to adapted api ""x2ms_adapter.cosine_similarity"" by x2mindspore."
model.py,409,409,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model.py,409,409,torch.cosine_similarity,SUPPORTED,"""torch.cosine_similarity"" has no corresponding api in MindSpore, will be converted to adapted api ""x2ms_adapter.cosine_similarity"" by x2mindspore."
model.py,409,409,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model.py,409,409,torch.cosine_similarity,SUPPORTED,"""torch.cosine_similarity"" has no corresponding api in MindSpore, will be converted to adapted api ""x2ms_adapter.cosine_similarity"" by x2mindspore."
model.py,409,409,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model.py,409,409,torch.cosine_similarity,SUPPORTED,"""torch.cosine_similarity"" has no corresponding api in MindSpore, will be converted to adapted api ""x2ms_adapter.cosine_similarity"" by x2mindspore."
model.py,409,409,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model.py,409,409,torch.cosine_similarity,SUPPORTED,"""torch.cosine_similarity"" has no corresponding api in MindSpore, will be converted to adapted api ""x2ms_adapter.cosine_similarity"" by x2mindspore."
model.py,410,410,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model.py,410,410,torch.cosine_similarity,SUPPORTED,"""torch.cosine_similarity"" has no corresponding api in MindSpore, will be converted to adapted api ""x2ms_adapter.cosine_similarity"" by x2mindspore."
model.py,410,410,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model.py,410,410,torch.cosine_similarity,SUPPORTED,"""torch.cosine_similarity"" has no corresponding api in MindSpore, will be converted to adapted api ""x2ms_adapter.cosine_similarity"" by x2mindspore."
model.py,410,410,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model.py,410,410,torch.cosine_similarity,SUPPORTED,"""torch.cosine_similarity"" has no corresponding api in MindSpore, will be converted to adapted api ""x2ms_adapter.cosine_similarity"" by x2mindspore."
model.py,410,410,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model.py,410,410,torch.cosine_similarity,SUPPORTED,"""torch.cosine_similarity"" has no corresponding api in MindSpore, will be converted to adapted api ""x2ms_adapter.cosine_similarity"" by x2mindspore."
model.py,410,410,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model.py,410,410,torch.cosine_similarity,SUPPORTED,"""torch.cosine_similarity"" has no corresponding api in MindSpore, will be converted to adapted api ""x2ms_adapter.cosine_similarity"" by x2mindspore."
model.py,410,410,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
